COD ALUMNO,AÑO,SEMESTRE,SIGLA,NOTA FINAL,PPA,CRÈDITOS_PREVIOS,MAX_PROMEDIO,MIN_PROMEDIO,MAX_SIGLA,MIN_SIGLA,MAJOR CÓDIGO SELECCIONADO,MAJOR SELECCIONADO,CRÉDITOS SEMESTRE
330793,2016,3,['EYP1113'],[3.5],5.095348837209301,215.0,6.9,2.7,EAA203L,FIS1513,M101,MAJOR EN CIENCIAS AMBIENTALES,10.0
330793,2017,1,"['EAA104A', 'ICH2314', 'ICH1104', 'RII5001', 'FIS1533', 'ICP0208']","[5.6, 5.9, 3.7, 5.9, 3.6, 5.4]",5.024444444444446,225.0,6.9,2.7,EAA203L,FIS1513,M101,MAJOR EN CIENCIAS AMBIENTALES,55.0
330793,2017,2,"['EYP1113', 'RII6001', 'ICH1104', 'TTF069', 'ICE2623']","[4.2, 5.4, 4.4, 5.8, 5.1]",5.007142857142857,280.0,6.9,2.7,EAA203L,FIS1513,M101,MAJOR EN CIENCIAS AMBIENTALES,45.0
330793,2018,1,"['IIC1103', 'ICS1113', 'IIQ2363', 'FIS1533', 'ICS2813']","[5.8, 3.5, 5.7, 4.6, 6.5]",4.9969230769230775,325.0,6.9,2.7,EAA203L,FIS1513,M101,MAJOR EN CIENCIAS AMBIENTALES,50.0
330793,2018,2,"['ICS1113', 'BIO143M', 'ICH2114', 'ICS2613', 'ING2030']","[4.9, 5.1, 3.9, 4.3, 6.5]",5.026666666666666,375.0,6.9,2.7,EAA203L,FIS1513,M101,MAJOR EN CIENCIAS AMBIENTALES,50.0
330793,2019,1,"['ICH2985', 'ICH2114', 'ICH3364', 'ICS2523']","[7.0, 4.6, 6.3, 6.0]",5.016470588235294,425.0,6.9,2.7,EAA203L,FIS1513,M101,MAJOR EN CIENCIAS AMBIENTALES,40.0
330793,2019,2,"['ICS2123', 'IMM3103', 'IIQ2003', 'ICS3313', 'ICH2103']","[4.7, 6.4, 4.9, 5.4, 5.6]",5.098924731182795,465.0,7.0,2.7,ICH2985,FIS1513,M101,MAJOR EN CIENCIAS AMBIENTALES,50.0
330793,2020,1,"['ICS2023', 'IIQ3343', 'ICH3374']","[5.7, 5.4, 5.1]",5.128155339805826,515.0,7.0,2.7,ICH2985,FIS1513,M101,MAJOR EN CIENCIAS AMBIENTALES,30.0
330794,2015,2,"['MAT1620', 'ICS1513', 'FIS1513', 'IIC1103', 'MAT1203']","[4.5, 4.2, 3.1, 5.6, 5.0]",4.82,50.0,5.6,3.8,LET0003,MAT1203,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,50.0
330794,2016,1,"['MAT1640', 'IMT1001', 'MAT1630', 'BIO110C', 'FIS1513']","[4.2, 5.6, 4.2, 4.4, 4.8]",4.65,100.0,5.6,3.1,LET0003,FIS1513,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,50.0
330794,2016,2,"['MAT2605', 'MAT251I', 'FIL188', 'EYP1113', 'FIS1533']","[3.5, 2.4, 5.2, 5.2, 4.5]",4.6466666666666665,150.0,5.6,3.1,LET0003,FIS1513,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,50.0
330794,2017,1,"['IIC1253', 'DPT5460', 'EYP2114', 'IIC2233', 'FIS1523']","[4.1, 6.3, 3.2, 4.7, 2.8]",4.525,200.0,5.6,2.4,LET0003,MAT251I,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,45.0
330794,2017,2,"['EYP2114', 'IIC2433', 'MAT251I', 'MAT2605', 'IIQ1003']","[3.1, 4.5, 4.3, 4.0, 5.5]",4.426530612244899,245.0,6.3,2.4,DPT5460,MAT251I,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,50.0
330794,2018,1,"['AST0111', 'EYP2114', 'IIC2413', 'MAT253I', 'ICS113H']","[4.9, 4.7, 5.0, 1.7, 5.5]",4.401694915254239,295.0,6.3,2.4,DPT5460,MAT251I,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,50.0
330794,2018,2,"['IIC2133', 'ING2030', 'TTF086', 'MAT253I', 'EYP280I']","[5.9, 5.5, 5.2, 4.7, 4.4]",4.395652173913043,345.0,6.3,1.7,DPT5460,MAT253I,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,50.0
330794,2019,1,"['IIC2143', 'ING1024', 'ICS2123', 'AST1526', 'IIC2713', 'DPT5400']","[5.7, 5.2, 4.6, 6.6, 5.2, 6.5]",4.489873417721518,395.0,6.3,1.7,DPT5460,MAT253I,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,55.0
330794,2019,2,"['DPT5400', 'IIC2513', 'MAT255I', 'IMT2116', 'IIC2283', 'ICS3313', 'MAT380I']","[6.0, 5.0, 4.4, 5.6, 4.2, 4.6, 3.2]",4.62,450.0,6.6,1.7,AST1526,MAT253I,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,65.0
330794,2020,1,"['ICS2613', 'EYP230I', 'IMT3173', 'ICS3153', 'IMT3500']","[4.1, 5.0, 4.8, 4.5, 6.5]",4.619417475728155,515.0,6.6,1.7,AST1526,MAT253I,M074,MAJOR EN INGENIERÍA MATEMÁTICA - TRACK 5: DATA SCIENCE,50.0
330795,2015,2,"['LET0003', 'MAT1203', 'FIS1513', 'MAT1620', 'TTF092']","[6.4, 5.0, 3.7, 4.3, 6.0]",4.56,50.0,5.4,2.6,FIL188,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330795,2016,1,"['IIQ1001', 'ICS1513', 'MAT1640', 'DPT5400', 'MAT1630', 'FIS1513']","[6.2, 5.6, 4.9, 6.8, 4.5, 5.4]",4.82,100.0,6.4,2.6,LET0003,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
330795,2016,2,"['BIO141C', 'EYP1113', 'FIS1523', 'IIC1103', 'QIM200']","[5.2, 4.4, 6.3, 6.0, 3.1]",5.04516129032258,155.0,6.8,2.6,DPT5400,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330795,2017,1,"['DPT5400', 'ICS1113', 'DPT6850', 'ICT2904', 'FIS1533', 'EYP2114']","[6.9, 4.8, 7.0, 4.5, 3.5, 3.3]",5.034146341463415,205.0,6.8,2.6,DPT5400,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330795,2017,2,"['ING2030', 'ICS2523', 'IIC2713', 'FIS1533']","[6.3, 5.0, 5.9, 4.9]",4.950980392156863,255.0,7.0,2.6,DPT6850,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
330795,2018,1,"['ICS2123', 'AST0112', 'ICT2233', 'ICS2562', 'ICT2223']","[4.7, 6.1, 4.9, 4.8, 4.7]",5.0288135593220336,295.0,7.0,2.6,DPT6850,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330795,2018,2,"['ICS2813', 'ICH1104', 'IEU2026', 'ICS2121', 'ICS2613']","[5.6, 4.7, 6.0, 4.8, 4.1]",5.030434782608697,345.0,7.0,2.6,DPT6850,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330795,2019,1,"['ICH2304', 'ICT3103', 'LET082E', 'ING1024', 'ICT2213', 'ICS2122']","[4.9, 5.3, 6.3, 5.0, 4.9, 6.3]",5.0316455696202524,395.0,7.0,2.6,DPT6850,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,60.0
330795,2019,2,"['ICS3413', 'ICT3283', 'IIC2115', 'ICS3213', 'ICT3543']","[4.4, 4.6, 5.7, 4.7, 5.3]",5.0868131868131865,455.0,7.0,2.6,DPT6850,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330795,2020,1,"['ICS3313', 'ICT3273', 'ICT3463', 'ICT2303', 'ICT3464', 'IHI0225']","[6.7, 5.9, 4.9, 4.8, 5.4, 6.1]",5.072277227722772,505.0,7.0,2.6,DPT6850,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,60.0
330797,2015,2,"['FIL188', 'ICS1513', 'IIC1103', 'MAT1620']","[5.7, 4.6, 1.1, 4.6]",4.48,50.0,4.9,4.2,ING1004,QIM100A,M110,MAJOR EN INGENIERÍA MINERA,40.0
330797,2016,1,"['IMM1003', 'MAT1640', 'IIC1103', 'MAT1630', 'FIS1513']","[5.0, 4.6, 4.7, 4.1, 4.5]",4.266666666666667,90.0,5.7,1.1,FIL188,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,50.0
330797,2016,2,"['ICE2623', 'EYP1113', 'IIQ1003', 'TTF028', 'FIS1533']","[4.4, 3.5, 5.4, 6.1, 3.3]",4.378571428571429,140.0,5.7,1.1,FIL188,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,50.0
330797,2017,1,"['EYP1113', 'TTF027', 'FIS1533', 'EDU0161', 'MEB158', 'IMM2013']","[4.7, 6.4, 4.4, 6.2, 6.4, 5.7]",4.421052631578949,190.0,6.1,1.1,TTF028,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,55.0
330797,2017,2,"['IMM2033', 'IMM2043', 'IMM2023', 'FIL9920', 'ING2030']","[5.7, 5.0, 5.0, 6.4, 6.9]",4.677551020408163,245.0,6.4,1.1,TTF027,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,50.0
330797,2018,1,"['ICS1113', 'IMM2583', 'ICC2204', 'ICE2640']","[5.4, 5.2, 5.3, 4.7]",4.867796610169491,295.0,6.9,1.1,ING2030,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,40.0
330797,2018,2,"['BIO143M', 'ICS2613', 'ICS2123', 'IMM2103', 'ICS2813']","[6.0, 5.5, 3.9, 6.0, 5.9]",4.901492537313434,335.0,6.9,1.1,ING2030,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,50.0
330797,2019,1,"['IMM3313', 'ICS2123', 'IMM2521', 'ICH1104', 'ICS2523']","[6.1, 4.8, 6.2, 4.9, 5.1]",4.974025974025974,385.0,6.9,1.1,ING2030,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,50.0
330797,2019,2,"['ICS3313', 'ICS2015', 'IMM2213', 'MEB166', 'IMM2700']","[5.9, 6.8, 5.2, 7.0, 6.1]",5.025287356321839,435.0,6.9,1.1,ING2030,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,45.0
330797,2020,1,"['IMM3403', 'ICS3213', 'ICS3811', 'ING1024', 'ICS3413']","[6.5, 6.2, 6.5, 5.9, 7.0]",5.127083333333333,480.0,7.0,1.1,MEB166,IIC1103,M110,MAJOR EN INGENIERÍA MINERA,50.0
330799,2015,2,"['LET0003', 'ICS1513', 'FIS1513', 'MAT1620', 'IIC1103', 'CAR1000']","[6.1, 5.7, 4.8, 5.5, 6.4, 5.1]",5.5,50.0,5.7,5.1,MAT1610,ING1004,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
330799,2016,1,"['RII4001', 'FIS1523', 'MAT1630', 'ICS1113', 'MAT1640']","[6.0, 5.8, 5.4, 5.1, 6.0]",5.576190476190477,105.0,6.4,4.8,IIC1103,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,45.0
330799,2016,2,"['AST0111', 'FIS1533', 'ICH2304', 'EYP1113', 'ICS2523']","[5.8, 5.8, 4.9, 5.3, 5.6]",5.59,150.0,6.4,4.8,IIC1103,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330799,2017,1,"['ICH1104', 'ICS2009', 'ICS2121', 'ING2030', 'ICS2562']","[4.9, 5.4, 5.4, 4.7, 5.7]",5.5625,200.0,6.4,4.8,IIC1103,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330799,2017,2,"['ICS2123', 'ICT2303', 'TTF069', 'RII5001', 'ICT2904']","[4.8, 4.9, 5.4, 5.1, 5.0]",5.494,250.0,6.4,4.7,IIC1103,ING2030,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,45.0
330799,2018,1,"['ICS3723', 'TTF068', 'RII6001', 'ICT2223', 'ICS2122']","[5.5, 4.7, 5.5, 4.7, 5.5]",5.423728813559323,295.0,6.4,4.7,IIC1103,ING2030,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,45.0
330799,2018,2,"['BIO143M', 'ICT2213', 'IHI0509', 'ICS2613', 'ICS2813']","[5.8, 4.9, 5.2, 4.7, 5.3]",5.386764705882354,340.0,6.4,4.7,IIC1103,ING2030,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330799,2019,1,"['RII7000', 'ICT2233', 'ACO264E', 'ICS3413', 'ICT3103']","[5.6, 4.9, 6.1, 5.3, 4.0]",5.36025641025641,390.0,6.4,4.7,IIC1103,ING2030,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,45.0
330799,2019,2,"['ICT3543', 'IIC2115', 'ICT3283', 'ICS3313', 'ING1024']","[4.9, 5.2, 5.3, 5.9, 5.0]",5.336781609195402,435.0,6.4,4.0,IIC1103,ICT3103,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330799,2020,1,"['ICT3984', 'ICT3113', 'ICS3213', 'ICT3464']","[4.8, 4.4, 5.3, 4.6]",5.328865979381443,485.0,6.4,4.0,IIC1103,ICT3103,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
330800,2015,2,"['LET0003', 'FIS1513', 'BIO141C', 'IIC1103', 'MAT1620']","[6.2, 4.9, 5.5, 6.2, 5.3]",5.7625,80.0,6.8,4.9,FIL188,MAT1203,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,50.0
330800,2016,1,"['MAT1630', 'DEF327', 'FIS1523', 'MAT1640']","[5.1, 6.5, 5.3, 5.7]",5.707692307692307,130.0,6.8,4.9,FIL188,MAT1203,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,40.0
330800,2016,2,"['ICS1113', 'EYP1113', 'TTF086', 'FIS1533', 'ICE2005']","[3.9, 4.7, 7.0, 5.5, 5.2]",5.694117647058825,170.0,6.8,4.9,FIL188,MAT1203,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,50.0
330800,2017,1,"['IIQ2043', 'ING2030', 'DPT6300', 'IIC1253', 'EYP2114', 'ICS113H']","[5.1, 6.2, 6.9, 4.8, 4.4, 5.3]",5.595454545454547,220.0,7.0,3.9,TTF086,ICS1113,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,55.0
330800,2017,2,"['IIC2233', 'LET075I', 'MAT2605', 'MAT251I', 'DPT6301']","[4.4, 6.5, 4.8, 4.9, 6.8]",5.54,275.0,7.0,3.9,TTF086,ICS1113,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,45.0
330800,2018,1,"['ICS2123', 'IMT2111', 'ICS2613', 'MAT253I', 'ICS2121', 'DPT6301']","[4.6, 5.5, 4.8, 3.4, 5.5, 6.7]",5.5109375,320.0,7.0,3.9,TTF086,ICS1113,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,55.0
330800,2018,2,"['IIC2133', 'IIC2343', 'IIC2713', 'IIC2143', 'IIC2413']","[5.0, 4.3, 5.8, 5.9, 5.5]",5.426666666666668,375.0,7.0,3.4,TTF086,MAT253I,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,50.0
330800,2019,1,"['ICS3413', 'ICS3313', 'DPT6301', 'IIC2513', 'ICS2523', 'ICS2813']","[5.1, 5.1, 6.4, 5.6, 5.5, 5.8]",5.411764705882354,425.0,7.0,3.4,TTF086,MAT253I,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,55.0
330800,2020,1,"['IIC3143', 'IIC2613', 'IIC2333', 'ICS3013']","[6.5, 6.2, 7.0, 6.5]",5.4229166666666675,480.0,7.0,3.4,TTF086,MAT253I,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,40.0
330801,2015,2,"['IIC1103', 'FIS1513', 'LET0003', 'MAT1203']","[6.0, 2.4, 5.2, 4.8]",4.54,50.0,6.2,3.1,FIL188,QIM100A,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,40.0
330801,2016,1,"['QIM100A', 'FIS1513', 'ICS1513', 'MAT1620', 'TTF095']","[5.5, 1.9, 4.5, 4.6, 6.1]",4.566666666666666,90.0,6.2,2.4,FIL188,FIS1513,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,50.0
330801,2016,2,"['ICS1113', 'MAT1640', 'FIS1523', 'MAT1630', 'FIS1513']","[5.2, 2.0, 5.4, 1.7, 5.8]",4.55,140.0,6.2,1.9,FIL188,FIS1513,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,50.0
330801,2017,1,"['IIC2233', 'PSI1101', 'ICS2523', 'DPT5460', 'GEO503', 'MAT1630']","[5.3, 6.1, 5.9, 6.1, 5.5, 3.7]",4.410526315789474,190.0,6.2,1.7,FIL188,MAT1630,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,50.0
330801,2017,2,"['IIC1253', 'MAT1630', 'IIC2413']","[5.1, 4.4, 4.9]",4.608333333333333,240.0,6.2,1.7,FIL188,MAT1630,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,30.0
330801,2018,1,"['IHI0205', 'FIS1533', 'IIC2143', 'IHI0202']","[5.0, 1.0, 6.1, 6.0]",4.62962962962963,270.0,6.2,1.7,FIL188,MAT1630,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,40.0
330801,2018,2,"['IIC2133', 'IIC3380', 'BIO141C', 'IIC2713', 'ING2030']","[4.9, 6.3, 6.7, 6.0, 5.7]",4.6161290322580655,310.0,6.2,1.0,FIL188,FIS1533,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,50.0
330801,2019,1,"['IEE1100', 'ICS2121', 'ICS2613', 'ICS2813']","[5.8, 4.9, 5.3, 6.0]",4.797222222222223,360.0,6.7,1.0,BIO141C,FIS1533,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,40.0
330801,2019,2,"['IIC2173', 'IIC2113', 'IIC2513']","[5.7, 5.2, 6.0]",4.8675,400.0,6.7,1.0,BIO141C,FIS1533,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,30.0
330801,2020,1,"['IIC2343', 'IIC2154', 'IIC2985']","[3.9, 6.0, 7.0]",4.920930232558139,430.0,6.7,1.0,BIO141C,FIS1533,M137,MAJOR EN COMPUTACIÓN E INGENIERÍA DE SOFTWARE - TRACK INGENIERÍA DE SOFTWARE,30.0
330802,2015,2,"['LET0003', 'MAT1620', 'FIS1513', 'ICS1513', 'MAT1203']","[5.8, 2.9, 2.5, 5.2, 4.6]",4.38,50.0,5.3,3.2,ING1004,MAT1203,N/D,N/D,50.0
330802,2016,1,"['IIC1103', 'MAT1620', 'IDI1015', 'DPT5300', 'FIS1513']","[4.8, 4.3, 4.8, 6.3, 3.5]",4.29,100.0,5.8,2.5,LET0003,FIS1513,N/D,N/D,45.0
330802,2016,2,"['IDI2015', 'BIO110C', 'TTF091', 'DPT5902', 'MAT1640']","[3.9, 5.1, 5.4, 6.6, 4.0]",4.375862068965517,145.0,6.3,2.5,DPT5300,FIS1513,N/D,N/D,45.0
330802,2017,2,"['DNO0114', 'DPT5300', 'IDI2995', 'DNO0412', 'DNO0113']","[4.3, 5.8, 5.5, 5.7, 5.5]",4.481578947368421,190.0,6.6,2.5,DPT5902,FIS1513,N/D,N/D,45.0
330804,2015,2,"['DPT6701', 'LET0003', 'MAT1203', 'TTF073', 'MAT1610', 'ICS1513']","[6.6, 6.0, 5.1, 5.2, 4.4, 5.9]",4.04,50.0,5.2,2.6,ING1004,MAT1610,M176,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A1: EXTERNALIDADES E IMPACTO AMBIENTAL,55.0
330804,2016,1,"['FIS1513', 'IIC1103', 'ICM2313', 'MAT1620', 'ENF400']","[3.1, 4.4, 5.7, 2.5, 5.8]",4.771428571428571,105.0,6.6,2.6,DPT6701,MAT1610,M176,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A1: EXTERNALIDADES E IMPACTO AMBIENTAL,50.0
330804,2016,2,"['FIS1513', 'BIO141C', 'DPT9030', 'ING2045']","[4.6, 5.1, 6.2, 6.0]",4.619354838709677,155.0,6.6,2.5,DPT6701,MAT1620,M176,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A1: EXTERNALIDADES E IMPACTO AMBIENTAL,40.0
330804,2016,3,['MAT1620'],[4.0],4.794871794871796,195.0,6.6,2.5,DPT6701,MAT1620,M176,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A1: EXTERNALIDADES E IMPACTO AMBIENTAL,10.0
330804,2017,1,"['ICH2304', 'MAT1630', 'ENF425', 'ICS1113', 'MAT1640']","[4.7, 2.7, 6.1, 4.6, 3.3]",4.7560975609756095,205.0,6.6,2.5,DPT6701,MAT1620,M176,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A1: EXTERNALIDADES E IMPACTO AMBIENTAL,50.0
330804,2017,2,"['MAT1640', 'IIQ1003', 'MAT1630', 'ING2030', 'DPT6702', 'ICS2523']","[3.7, 5.8, 3.1, 7.0, 6.7, 4.4]",4.662745098039216,255.0,6.6,2.5,DPT6701,MAT1620,M176,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A1: EXTERNALIDADES E IMPACTO AMBIENTAL,55.0
330804,2017,3,['MAT1630'],[4.4],4.717741935483871,310.0,7.0,2.5,ING2030,MAT1620,M176,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A1: EXTERNALIDADES E IMPACTO AMBIENTAL,10.0
330804,2018,2,"['MAT1640', 'ICT2904', 'EYP1113', 'FIS1533', 'ICT2303']","[4.3, 3.5, 3.8, 2.0, 4.6]",4.7078125,320.0,7.0,2.5,ING2030,MAT1620,M176,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A1: EXTERNALIDADES E IMPACTO AMBIENTAL,50.0
330804,2019,1,"['ICT2904', 'FIS1533', 'EYP1113', 'ICT3103']","[5.5, 4.8, 4.7, 4.1]",4.563513513513514,370.0,7.0,2.0,ING2030,FIS1533,M176,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A1: EXTERNALIDADES E IMPACTO AMBIENTAL,40.0
330804,2019,2,"['ICH1104', 'ICS2613', 'ICT2213', 'DPT5801', 'ICT2233', 'ICT3800']","[4.2, 4.5, 4.3, 6.5, 4.4, 6.8]",4.584146341463415,410.0,7.0,2.0,ING2030,FIS1533,M176,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A1: EXTERNALIDADES E IMPACTO AMBIENTAL,55.0
330804,2020,1,"['DPT9040', 'ICT2223', 'ICS3313', 'ICT3283']","[5.5, 4.6, 6.0, 4.4]",4.632258064516129,465.0,7.0,2.0,ING2030,FIS1533,M176,MAJOR EN INGENIERÍA DE SISTEMAS DE TRANSPORTE - A1: EXTERNALIDADES E IMPACTO AMBIENTAL,40.0
330805,2015,2,"['DPT5000', 'IIC1103', 'MAT1610', 'LET0003', 'ICS1513', 'MAT1203']","[6.3, 4.2, 4.7, 5.4, 5.1, 4.5]",4.64,50.0,5.9,3.3,FIL188,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
330805,2016,1,"['AST0111', 'MAT1620', 'TTF027', 'FIS1513', 'IDI1015']","[5.7, 4.5, 6.9, 3.1, 4.4]",4.785714285714286,105.0,6.3,3.3,DPT5000,MAT1203,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330805,2016,2,"['ICS1113', 'MAT1640', 'MAT1630', 'FIS1513']","[4.9, 5.4, 4.5, 4.7]",4.829032258064517,155.0,6.9,3.1,TTF027,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
330805,2017,1,"['EYP1113', 'FIS1533', 'IIQ1003', 'LET001E', 'ICS2523']","[4.3, 4.4, 5.8, 5.7, 4.9]",4.838461538461538,195.0,6.9,3.1,TTF027,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330805,2017,2,"['ING2030', 'IIC2713', 'ICS2123', 'ICT2904']","[5.9, 5.9, 4.1, 4.8]",4.875510204081633,245.0,6.9,3.1,TTF027,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,40.0
330805,2018,1,"['CAR2500', 'ICT2233', 'ICS2813', 'TTF107', 'ICH1104', 'ICT2303']","[6.7, 4.8, 5.2, 6.0, 3.9, 4.3]",4.917543859649123,285.0,6.9,3.1,TTF027,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
330805,2018,2,"['COM029', 'DPT6701', 'ICS2613', 'ICH1104', 'ICM2313', 'ICT2223']","[6.6, 6.6, 5.0, 5.0, 5.8, 4.4]",4.932352941176472,340.0,6.9,3.1,TTF027,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,55.0
330805,2019,1,"['ICT3103', 'ICS3313', 'ICS3413', 'EYP2114', 'ICS2121']","[5.1, 5.0, 4.4, 4.3, 4.3]",5.007594936708862,395.0,6.9,3.1,TTF027,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330805,2019,2,"['ICT3543', 'IIC2115', 'ICT2213', 'ICS2122', 'BIO143M']","[6.3, 4.9, 5.1, 6.0, 5.9]",4.964044943820224,445.0,6.9,3.1,TTF027,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
330805,2020,1,"['ICH2304', 'ICT3283', 'ICT3435', 'ICS3213', 'ICT3463']","[5.7, 5.1, 5.7, 5.7, 5.4]",5.0323232323232325,495.0,6.9,3.1,TTF027,FIS1513,M175,MAJOR EN INGENIERÍA EN INVESTIGACIÓN OPERATIVA,50.0
